id,title,severity,active,verified,is_mitigated,false_p,cwe,test,found_by,sla_days_remaining,sla_expiration_date,created
1,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,High,True,False,False,False,89,2,[182],30,2026-05-13,2026-04-13T17:10:47.840520Z
2,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,High,True,False,False,False,89,2,[182],30,2026-05-13,2026-04-13T17:10:47.851427Z
3,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,High,True,False,False,False,89,2,[182],30,2026-05-13,2026-04-13T17:10:47.857645Z
4,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,High,True,False,False,False,89,2,[182],30,2026-05-13,2026-04-13T17:10:47.863606Z
5,generic.html-templates.security.unquoted-attribute-var.unquoted-attribute-var,Medium,True,False,False,False,79,2,[182],90,2026-07-12,2026-04-13T17:10:47.868651Z
6,generic.html-templates.security.unquoted-attribute-var.unquoted-attribute-var,Medium,True,False,False,False,79,2,[182],90,2026-07-12,2026-04-13T17:10:47.874487Z
7,generic.html-templates.security.unquoted-attribute-var.unquoted-attribute-var,Medium,True,False,False,False,79,2,[182],90,2026-07-12,2026-04-13T17:10:47.881433Z
8,javascript.jsonwebtoken.security.jwt-hardcode.hardcoded-jwt-secret,Medium,True,False,False,False,798,2,[182],90,2026-07-12,2026-04-13T17:10:47.887244Z
9,javascript.express.security.injection.raw-html-format.raw-html-format,Medium,True,False,False,False,79,2,[182],90,2026-07-12,2026-04-13T17:10:47.892465Z
10,javascript.express.security.audit.express-res-sendfile.express-res-sendfile,Medium,True,False,False,False,73,2,[182],90,2026-07-12,2026-04-13T17:10:47.897305Z
11,javascript.express.security.audit.express-res-sendfile.express-res-sendfile,Medium,True,False,False,False,73,2,[182],90,2026-07-12,2026-04-13T17:10:47.903196Z
12,javascript.express.security.audit.express-res-sendfile.express-res-sendfile,Medium,True,False,False,False,73,2,[182],90,2026-07-12,2026-04-13T17:10:47.909139Z
13,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,High,True,False,False,False,89,2,[182],30,2026-05-13,2026-04-13T17:10:47.914440Z
14,javascript.express.security.audit.express-res-sendfile.express-res-sendfile,Medium,True,False,False,False,73,2,[182],90,2026-07-12,2026-04-13T17:10:47.918634Z
15,javascript.express.security.audit.possible-user-input-redirect.unknown-value-in-redirect,Medium,True,False,False,False,601,2,[182],90,2026-07-12,2026-04-13T17:10:47.923113Z
16,javascript.express.security.audit.express-open-redirect.express-open-redirect,Medium,True,False,False,False,601,2,[182],90,2026-07-12,2026-04-13T17:10:47.927421Z
17,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,High,True,False,False,False,89,2,[182],30,2026-05-13,2026-04-13T17:10:47.931790Z
18,javascript.lang.security.audit.code-string-concat.code-string-concat,High,True,False,False,False,95,2,[182],30,2026-05-13,2026-04-13T17:10:47.934692Z
19,javascript.lang.security.audit.unknown-value-with-script-tag.unknown-value-with-script-tag,Medium,True,False,False,False,79,2,[182],90,2026-07-12,2026-04-13T17:10:47.938961Z
20,javascript.lang.security.audit.unknown-value-with-script-tag.unknown-value-with-script-tag,Medium,True,False,False,False,79,2,[182],90,2026-07-12,2026-04-13T17:10:47.941972Z
21,javascript.express.security.audit.express-check-directory-listing.express-check-directory-listing,Medium,True,False,False,False,548,2,[182],90,2026-07-12,2026-04-13T17:10:47.945128Z
22,javascript.express.security.audit.express-check-directory-listing.express-check-directory-listing,Medium,True,False,False,False,548,2,[182],90,2026-07-12,2026-04-13T17:10:47.948215Z
23,javascript.express.security.audit.express-check-directory-listing.express-check-directory-listing,Medium,True,False,False,False,548,2,[182],90,2026-07-12,2026-04-13T17:10:47.950780Z
24,javascript.express.security.audit.express-check-directory-listing.express-check-directory-listing,Medium,True,False,False,False,548,2,[182],90,2026-07-12,2026-04-13T17:10:47.953895Z
25,generic.html-templates.security.unquoted-attribute-var.unquoted-attribute-var,Medium,True,False,False,False,79,2,[182],90,2026-07-12,2026-04-13T17:10:47.956680Z
26,CVE-2022-27943 GCC-12-Base 12.2.0-14+deb12u1,Low,True,True,False,False,674,3,[208],120,2026-08-11,2026-04-13T17:10:48.270599Z
27,CVE-2025-4802 Libc6 2.36-9+deb12u10,High,True,True,False,False,426,3,[208],30,2026-05-13,2026-04-13T17:10:48.300576Z
28,CVE-2026-0861 Libc6 2.36-9+deb12u10,High,True,True,False,False,190,3,[208],30,2026-05-13,2026-04-13T17:10:48.315276Z
29,CVE-2025-15281 Libc6 2.36-9+deb12u10,Medium,True,True,False,False,908,3,[208],90,2026-07-12,2026-04-13T17:10:48.329049Z
30,CVE-2025-8058 Libc6 2.36-9+deb12u10,Medium,True,True,False,False,415,3,[208],90,2026-07-12,2026-04-13T17:10:48.342712Z
31,CVE-2026-0915 Libc6 2.36-9+deb12u10,Medium,True,True,False,False,908,3,[208],90,2026-07-12,2026-04-13T17:10:48.356206Z
32,CVE-2010-4756 Libc6 2.36-9+deb12u10,Low,True,True,False,False,399,3,[208],120,2026-08-11,2026-04-13T17:10:48.369173Z
33,CVE-2018-20796 Libc6 2.36-9+deb12u10,Low,True,True,False,False,674,3,[208],120,2026-08-11,2026-04-13T17:10:48.381311Z
34,CVE-2019-1010022 Libc6 2.36-9+deb12u10,Low,True,True,False,False,119,3,[208],120,2026-08-11,2026-04-13T17:10:48.390474Z
35,CVE-2019-1010023 Libc6 2.36-9+deb12u10,Low,True,True,False,False,0,3,[208],120,2026-08-11,2026-04-13T17:10:48.399468Z
36,CVE-2019-1010024 Libc6 2.36-9+deb12u10,Low,True,True,False,False,200,3,[208],120,2026-08-11,2026-04-13T17:10:48.408378Z
37,CVE-2019-1010025 Libc6 2.36-9+deb12u10,Low,True,True,False,False,330,3,[208],120,2026-08-11,2026-04-13T17:10:48.417251Z
38,CVE-2019-9192 Libc6 2.36-9+deb12u10,Low,True,True,False,False,674,3,[208],120,2026-08-11,2026-04-13T17:10:48.425944Z
39,CVE-2022-27943 Libgcc-S1 12.2.0-14+deb12u1,Low,True,True,False,False,674,3,[208],120,2026-08-11,2026-04-13T17:10:48.435594Z
40,CVE-2022-27943 Libgomp1 12.2.0-14+deb12u1,Low,True,True,False,False,674,3,[208],120,2026-08-11,2026-04-13T17:10:48.445380Z
41,CVE-2025-15467 Libssl3 3.0.17-1~deb12u2,Critical,True,True,False,False,787,3,[208],7,2026-04-20,2026-04-13T17:10:48.454250Z
42,CVE-2025-69419 Libssl3 3.0.17-1~deb12u2,High,True,True,False,False,787,3,[208],30,2026-05-13,2026-04-13T17:10:48.463693Z
43,CVE-2025-69421 Libssl3 3.0.17-1~deb12u2,High,True,True,False,False,476,3,[208],30,2026-05-13,2026-04-13T17:10:48.472977Z
44,CVE-2025-68160 Libssl3 3.0.17-1~deb12u2,Medium,True,True,False,False,787,3,[208],90,2026-07-12,2026-04-13T17:10:48.482914Z
45,CVE-2025-69418 Libssl3 3.0.17-1~deb12u2,Medium,True,True,False,False,325,3,[208],90,2026-07-12,2026-04-13T17:10:48.494266Z
46,CVE-2025-69420 Libssl3 3.0.17-1~deb12u2,Medium,True,True,False,False,754,3,[208],90,2026-07-12,2026-04-13T17:10:48.503695Z
47,CVE-2025-9230 Libssl3 3.0.17-1~deb12u2,Medium,True,True,False,False,125,3,[208],90,2026-07-12,2026-04-13T17:10:48.512681Z
48,CVE-2026-22795 Libssl3 3.0.17-1~deb12u2,Medium,True,True,False,False,754,3,[208],90,2026-07-12,2026-04-13T17:10:48.522586Z
49,CVE-2026-22796 Libssl3 3.0.17-1~deb12u2,Medium,True,True,False,False,754,3,[208],90,2026-07-12,2026-04-13T17:10:48.531343Z
50,CVE-2025-27587 Libssl3 3.0.17-1~deb12u2,Low,True,True,False,False,385,3,[208],120,2026-08-11,2026-04-13T17:10:48.541940Z
51,CVE-2025-9232 Libssl3 3.0.17-1~deb12u2,Low,True,True,False,False,125,3,[208],120,2026-08-11,2026-04-13T17:10:48.550304Z
52,CVE-2022-27943 Libstdc++6 12.2.0-14+deb12u1,Low,True,True,False,False,674,3,[208],120,2026-08-11,2026-04-13T17:10:48.558990Z
53,NSWG-ECO-428 Base64url 0.0.6,High,True,True,False,False,0,3,[208],30,2026-05-13,2026-04-13T17:10:48.568186Z
54,GHSA-rvg8-pwq2-xj7q Base64url 0.0.6,Medium,True,True,False,False,0,3,[208],90,2026-07-12,2026-04-13T17:10:48.580008Z
55,CVE-2024-4068 Braces 2.3.2,High,True,True,False,False,1050,3,[208],30,2026-05-13,2026-04-13T17:10:48.589120Z
56,CVE-2024-47764 Cookie 0.4.2,Low,True,True,False,False,74,3,[208],120,2026-08-11,2026-04-13T17:10:48.597925Z
57,CVE-2023-46233 Crypto-Js 3.3.0,Critical,True,True,False,False,328,3,[208],7,2026-04-20,2026-04-13T17:10:48.607358Z
58,CVE-2026-24001 Diff 4.0.2,Low,True,True,False,False,400,3,[208],120,2026-08-11,2026-04-13T17:10:48.617007Z
59,CVE-2026-27837 Dottie 2.0.6,Medium,True,True,False,False,1321,3,[208],90,2026-07-12,2026-04-13T17:10:48.626279Z
60,CVE-2022-41940 engine.io 4.1.2,Medium,True,True,False,False,248,3,[208],90,2026-07-12,2026-04-13T17:10:48.635318Z
61,CVE-2020-15084 Express-JWT 0.1.3,High,True,True,False,False,285,3,[208],30,2026-05-13,2026-04-13T17:10:48.644715Z
62,CVE-2025-64756 Glob 10.4.5,High,True,True,False,False,78,3,[208],30,2026-05-13,2026-04-13T17:10:48.653899Z
63,CVE-2022-33987 Got 8.3.2,Medium,True,True,False,False,0,3,[208],90,2026-07-12,2026-04-13T17:10:48.662752Z
64,CVE-2022-25881 HTTP-Cache-Semantics 3.8.1,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:48.671999Z
65,CVE-2024-29415 Ip 2.0.1,High,True,True,False,False,918,3,[208],30,2026-05-13,2026-04-13T17:10:48.681300Z
66,CVE-2025-64718 Js-Yaml 3.14.1,Medium,True,True,False,False,1321,3,[208],90,2026-07-12,2026-04-13T17:10:48.690663Z
67,CVE-2015-9235 Jsonwebtoken 0.1.0,Critical,True,True,False,False,20,3,[208],7,2026-04-20,2026-04-13T17:10:48.699649Z
68,CVE-2022-23539 Jsonwebtoken 0.1.0,High,True,True,False,False,327,3,[208],30,2026-05-13,2026-04-13T17:10:48.709656Z
69,NSWG-ECO-17 Jsonwebtoken 0.1.0,High,True,True,False,False,0,3,[208],30,2026-05-13,2026-04-13T17:10:48.718920Z
70,CVE-2022-23540 Jsonwebtoken 0.1.0,Medium,True,True,False,False,287,3,[208],90,2026-07-12,2026-04-13T17:10:48.728979Z
71,CVE-2022-23541 Jsonwebtoken 0.1.0,Medium,True,True,False,False,287,3,[208],90,2026-07-12,2026-04-13T17:10:48.738059Z
72,CVE-2015-9235 Jsonwebtoken 0.4.0,Critical,True,True,False,False,20,3,[208],7,2026-04-20,2026-04-13T17:10:48.747002Z
73,CVE-2022-23539 Jsonwebtoken 0.4.0,High,True,True,False,False,327,3,[208],30,2026-05-13,2026-04-13T17:10:48.755833Z
74,NSWG-ECO-17 Jsonwebtoken 0.4.0,High,True,True,False,False,0,3,[208],30,2026-05-13,2026-04-13T17:10:48.764709Z
75,CVE-2022-23540 Jsonwebtoken 0.4.0,Medium,True,True,False,False,287,3,[208],90,2026-07-12,2026-04-13T17:10:48.774452Z
76,CVE-2022-23541 Jsonwebtoken 0.4.0,Medium,True,True,False,False,287,3,[208],90,2026-07-12,2026-04-13T17:10:48.783625Z
77,CVE-2016-1000223 JWS 0.2.6,High,True,True,False,False,0,3,[208],30,2026-05-13,2026-04-13T17:10:48.792834Z
78,CVE-2025-65945 JWS 0.2.6,High,True,True,False,False,347,3,[208],30,2026-05-13,2026-04-13T17:10:48.801962Z
79,CVE-2019-10744 Lodash 2.4.2,Critical,True,True,False,False,1321,3,[208],7,2026-04-20,2026-04-13T17:10:48.810893Z
80,CVE-2018-16487 Lodash 2.4.2,High,True,True,False,False,400,3,[208],30,2026-05-13,2026-04-13T17:10:48.820383Z
81,CVE-2021-23337 Lodash 2.4.2,High,True,True,False,False,94,3,[208],30,2026-05-13,2026-04-13T17:10:48.830776Z
82,CVE-2018-3721 Lodash 2.4.2,Low,True,True,False,False,471,3,[208],120,2026-08-11,2026-04-13T17:10:48.839689Z
83,CVE-2025-13465 Lodash 4.17.21,Medium,True,True,False,False,1321,3,[208],90,2026-07-12,2026-04-13T17:10:48.848845Z
84,CVE-2020-8203 lodash.set 4.3.2,High,True,True,False,False,770,3,[208],30,2026-05-13,2026-04-13T17:10:48.857954Z
85,GHSA-5mrr-rgp6-x4gr Marsdb 0.6.11,Critical,True,True,False,False,0,3,[208],7,2026-04-20,2026-04-13T17:10:48.868980Z
86,CVE-2025-57349 Messageformat 2.3.0,Low,True,True,False,False,1321,3,[208],120,2026-08-11,2026-04-13T17:10:48.877906Z
87,CVE-2024-4067 Micromatch 3.1.10,Medium,True,True,False,False,1333,3,[208],90,2026-07-12,2026-04-13T17:10:48.886962Z
88,CVE-2026-26996 Minimatch 3.0.5,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:48.896684Z
89,CVE-2026-27903 Minimatch 3.0.5,High,True,True,False,False,407,3,[208],30,2026-05-13,2026-04-13T17:10:48.906807Z
90,CVE-2026-27904 Minimatch 3.0.5,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:48.916001Z
91,CVE-2026-26996 Minimatch 3.0.8,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:48.924950Z
92,CVE-2026-27903 Minimatch 3.0.8,High,True,True,False,False,407,3,[208],30,2026-05-13,2026-04-13T17:10:48.934126Z
93,CVE-2026-27904 Minimatch 3.0.8,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:48.943456Z
94,CVE-2026-26996 Minimatch 3.1.2,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:48.952300Z
95,CVE-2026-26996 Minimatch 3.1.2,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:48.961361Z
96,CVE-2026-26996 Minimatch 3.1.2,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:48.970608Z
97,CVE-2026-26996 Minimatch 3.1.2,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:48.979516Z
98,CVE-2026-26996 Minimatch 3.1.2,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:48.992157Z
99,CVE-2026-26996 Minimatch 3.1.2,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:49.001098Z
100,CVE-2026-26996 Minimatch 3.1.2,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:49.010351Z
101,CVE-2026-26996 Minimatch 3.1.2,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:49.019938Z
102,CVE-2026-26996 Minimatch 3.1.2,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:49.029098Z
103,CVE-2026-27903 Minimatch 3.1.2,High,True,True,False,False,407,3,[208],30,2026-05-13,2026-04-13T17:10:49.038171Z
104,CVE-2026-27903 Minimatch 3.1.2,High,True,True,False,False,407,3,[208],30,2026-05-13,2026-04-13T17:10:49.047167Z
105,CVE-2026-27903 Minimatch 3.1.2,High,True,True,False,False,407,3,[208],30,2026-05-13,2026-04-13T17:10:49.056242Z
106,CVE-2026-27903 Minimatch 3.1.2,High,True,True,False,False,407,3,[208],30,2026-05-13,2026-04-13T17:10:49.065740Z
107,CVE-2026-27903 Minimatch 3.1.2,High,True,True,False,False,407,3,[208],30,2026-05-13,2026-04-13T17:10:49.075535Z
108,CVE-2026-27903 Minimatch 3.1.2,High,True,True,False,False,407,3,[208],30,2026-05-13,2026-04-13T17:10:49.084993Z
109,CVE-2026-27903 Minimatch 3.1.2,High,True,True,False,False,407,3,[208],30,2026-05-13,2026-04-13T17:10:49.095747Z
110,CVE-2026-27903 Minimatch 3.1.2,High,True,True,False,False,407,3,[208],30,2026-05-13,2026-04-13T17:10:49.105190Z
111,CVE-2026-27903 Minimatch 3.1.2,High,True,True,False,False,407,3,[208],30,2026-05-13,2026-04-13T17:10:49.114298Z
112,CVE-2026-27904 Minimatch 3.1.2,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:49.123398Z
113,CVE-2026-27904 Minimatch 3.1.2,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:49.132791Z
114,CVE-2026-27904 Minimatch 3.1.2,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:49.141911Z
115,CVE-2026-27904 Minimatch 3.1.2,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:49.151304Z
116,CVE-2026-27904 Minimatch 3.1.2,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:49.160643Z
117,CVE-2026-27904 Minimatch 3.1.2,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:49.170162Z
118,CVE-2026-27904 Minimatch 3.1.2,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:49.179427Z
119,CVE-2026-27904 Minimatch 3.1.2,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:49.188845Z
120,CVE-2026-27904 Minimatch 3.1.2,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:49.198115Z
121,CVE-2026-26996 Minimatch 5.1.6,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:49.207913Z
122,CVE-2026-27903 Minimatch 5.1.6,High,True,True,False,False,407,3,[208],30,2026-05-13,2026-04-13T17:10:49.217842Z
123,CVE-2026-27904 Minimatch 5.1.6,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:49.226769Z
124,CVE-2026-26996 Minimatch 9.0.5,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:49.236256Z
125,CVE-2026-27903 Minimatch 9.0.5,High,True,True,False,False,407,3,[208],30,2026-05-13,2026-04-13T17:10:49.245584Z
126,CVE-2026-27904 Minimatch 9.0.5,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:49.254897Z
127,CVE-2017-18214 Moment 2.0.0,High,True,True,False,False,400,3,[208],30,2026-05-13,2026-04-13T17:10:49.263918Z
128,CVE-2022-24785 Moment 2.0.0,High,True,True,False,False,22,3,[208],30,2026-05-13,2026-04-13T17:10:49.273518Z
129,CVE-2016-4055 Moment 2.0.0,Medium,True,True,False,False,400,3,[208],90,2026-07-12,2026-04-13T17:10:49.283154Z
130,CVE-2025-47935 Multer 1.4.5-lts.2,High,True,True,False,False,401,3,[208],30,2026-05-13,2026-04-13T17:10:49.292169Z
131,CVE-2025-47944 Multer 1.4.5-lts.2,High,True,True,False,False,248,3,[208],30,2026-05-13,2026-04-13T17:10:49.301590Z
132,CVE-2025-48997 Multer 1.4.5-lts.2,High,True,True,False,False,248,3,[208],30,2026-05-13,2026-04-13T17:10:49.310767Z
133,CVE-2025-7338 Multer 1.4.5-lts.2,High,True,True,False,False,248,3,[208],30,2026-05-13,2026-04-13T17:10:49.320565Z
134,CVE-2021-23771 Notevil 1.3.3,Medium,True,True,False,False,1321,3,[208],90,2026-07-12,2026-04-13T17:10:49.329917Z
135,CVE-2025-15284 Qs 6.13.0,High,True,True,False,False,20,3,[208],30,2026-05-13,2026-04-13T17:10:49.339437Z
136,CVE-2026-2391 Qs 6.13.0,Low,True,True,False,False,20,3,[208],120,2026-08-11,2026-04-13T17:10:49.349283Z
137,CVE-2022-25887 Sanitize-HTML 1.4.2,High,True,True,False,False,1333,3,[208],30,2026-05-13,2026-04-13T17:10:49.359374Z
138,CVE-2016-1000237 Sanitize-HTML 1.4.2,Medium,True,True,False,False,79,3,[208],90,2026-07-12,2026-04-13T17:10:49.369200Z
139,CVE-2017-16016 Sanitize-HTML 1.4.2,Medium,True,True,False,False,79,3,[208],90,2026-07-12,2026-04-13T17:10:49.378541Z
140,CVE-2019-25225 Sanitize-HTML 1.4.2,Medium,True,True,False,False,79,3,[208],90,2026-07-12,2026-04-13T17:10:49.387925Z
141,CVE-2021-26539 Sanitize-HTML 1.4.2,Medium,True,True,False,False,0,3,[208],90,2026-07-12,2026-04-13T17:10:49.396923Z
142,CVE-2021-26540 Sanitize-HTML 1.4.2,Medium,True,True,False,False,0,3,[208],90,2026-07-12,2026-04-13T17:10:49.406071Z
143,CVE-2024-21501 Sanitize-HTML 1.4.2,Medium,True,True,False,False,200,3,[208],90,2026-07-12,2026-04-13T17:10:49.415348Z
144,NSWG-ECO-154 Sanitize-HTML 1.4.2,Medium,True,True,False,False,0,3,[208],90,2026-07-12,2026-04-13T17:10:49.424689Z
145,CVE-2024-38355 socket.io 3.1.2,Medium,True,True,False,False,20,3,[208],90,2026-07-12,2026-04-13T17:10:49.434729Z
146,CVE-2023-32695 socket.io-parser 4.0.5,Medium,True,True,False,False,20,3,[208],90,2026-07-12,2026-04-13T17:10:49.444483Z
147,CVE-2026-23745 Tar 4.4.19,High,True,True,False,False,22,3,[208],30,2026-05-13,2026-04-13T17:10:49.455325Z
148,CVE-2026-23950 Tar 4.4.19,High,True,True,False,False,176,3,[208],30,2026-05-13,2026-04-13T17:10:49.465505Z
149,CVE-2026-24842 Tar 4.4.19,High,True,True,False,False,22,3,[208],30,2026-05-13,2026-04-13T17:10:49.475445Z
150,CVE-2026-26960 Tar 4.4.19,High,True,True,False,False,22,3,[208],30,2026-05-13,2026-04-13T17:10:49.486542Z
151,CVE-2024-28863 Tar 4.4.19,Medium,True,True,False,False,400,3,[208],90,2026-07-12,2026-04-13T17:10:49.499169Z
152,CVE-2026-23745 Tar 6.2.1,High,True,True,False,False,22,3,[208],30,2026-05-13,2026-04-13T17:10:49.512461Z
153,CVE-2026-23950 Tar 6.2.1,High,True,True,False,False,176,3,[208],30,2026-05-13,2026-04-13T17:10:49.523982Z
154,CVE-2026-24842 Tar 6.2.1,High,True,True,False,False,22,3,[208],30,2026-05-13,2026-04-13T17:10:49.535164Z
155,CVE-2026-26960 Tar 6.2.1,High,True,True,False,False,22,3,[208],30,2026-05-13,2026-04-13T17:10:49.546457Z
156,CVE-2026-23745 Tar 7.4.3,High,True,True,False,False,22,3,[208],30,2026-05-13,2026-04-13T17:10:49.557224Z
157,CVE-2026-23950 Tar 7.4.3,High,True,True,False,False,176,3,[208],30,2026-05-13,2026-04-13T17:10:49.568846Z
158,CVE-2026-24842 Tar 7.4.3,High,True,True,False,False,22,3,[208],30,2026-05-13,2026-04-13T17:10:49.580226Z
159,CVE-2026-26960 Tar 7.4.3,High,True,True,False,False,22,3,[208],30,2026-05-13,2026-04-13T17:10:49.590275Z
160,CVE-2025-59343 Tar-Fs 2.1.3,High,True,True,False,False,22,3,[208],30,2026-05-13,2026-04-13T17:10:49.600092Z
161,CVE-2025-12758 Validator 13.15.15,High,True,True,False,False,792,3,[208],30,2026-05-13,2026-04-13T17:10:49.610098Z
162,CVE-2025-56200 Validator 13.15.15,Medium,True,True,False,False,79,3,[208],90,2026-07-12,2026-04-13T17:10:49.619779Z
163,CVE-2023-32314 Vm2 3.9.17,Critical,True,True,False,False,74,3,[208],7,2026-04-20,2026-04-13T17:10:49.629565Z
164,CVE-2023-37466 Vm2 3.9.17,Critical,True,True,False,False,94,3,[208],7,2026-04-20,2026-04-13T17:10:49.639501Z
165,CVE-2023-37903 Vm2 3.9.17,Critical,True,True,False,False,78,3,[208],7,2026-04-20,2026-04-13T17:10:49.649037Z
166,CVE-2026-22709 Vm2 3.9.17,Critical,True,True,False,False,94,3,[208],7,2026-04-20,2026-04-13T17:10:49.658524Z
167,CVE-2023-32313 Vm2 3.9.17,Medium,True,True,False,False,74,3,[208],90,2026-07-12,2026-04-13T17:10:49.667913Z
168,CVE-2024-37890 Ws 7.4.6,High,True,True,False,False,476,3,[208],30,2026-05-13,2026-04-13T17:10:49.677805Z
169,Secret Detected in /juice-shop/build/lib/insecurity.js - Asymmetric Private Key,High,True,False,False,False,0,3,[208],30,2026-05-13,2026-04-13T17:10:49.687631Z
170,Secret Detected in /juice-shop/frontend/src/app/app.guard.spec.ts - JWT Token,Medium,True,False,False,False,0,3,[208],90,2026-07-12,2026-04-13T17:10:49.696931Z
171,Secret Detected in /juice-shop/frontend/src/app/last-login-ip/last-login-ip.component.spec.ts - JWT Token,Medium,True,False,False,False,0,3,[208],90,2026-07-12,2026-04-13T17:10:49.704365Z
172,Secret Detected in /juice-shop/lib/insecurity.ts - Asymmetric Private Key,High,True,False,False,False,0,3,[208],30,2026-05-13,2026-04-13T17:10:49.711106Z
173,License Detected in OS Packages - GPL-2.0-or-later,High,True,False,False,False,0,3,[208],30,2026-05-13,2026-04-13T17:10:49.718570Z
174,License Detected in OS Packages - GPL-2.0-or-later,High,True,False,False,False,0,3,[208],30,2026-05-13,2026-04-13T17:10:49.726848Z
175,License Detected in OS Packages - GPL-3.0-only,High,True,False,False,False,0,3,[208],30,2026-05-13,2026-04-13T17:10:49.733838Z
176,License Detected in OS Packages - GFDL-1.2-only,Info,True,False,False,False,0,3,[208],,,2026-04-13T17:10:49.740837Z
177,License Detected in OS Packages - GPL-2.0-only,High,True,False,False,False,0,3,[208],30,2026-05-13,2026-04-13T17:10:49.748292Z
178,License Detected in OS Packages - Artistic-2.0,Low,True,False,False,False,0,3,[208],120,2026-08-11,2026-04-13T17:10:49.755178Z
179,License Detected in OS Packages - LGPL-2.0-or-later,High,True,False,False,False,0,3,[208],30,2026-05-13,2026-04-13T17:10:49.762069Z
180,License Detected in OS Packages - LGPL-2.1-only,High,True,False,False,False,0,3,[208],30,2026-05-13,2026-04-13T17:10:49.768542Z
181,License Detected in OS Packages - GPL-2.0-only,High,True,False,False,False,0,3,[208],30,2026-05-13,2026-04-13T17:10:49.775531Z
182,License Detected in OS Packages - Apache-2.0,Low,True,False,False,False,0,3,[208],120,2026-08-11,2026-04-13T17:10:49.782614Z
183,License Detected in OS Packages - Artistic-2.0,Low,True,False,False,False,0,3,[208],120,2026-08-11,2026-04-13T17:10:49.789328Z
184,License Detected in OS Packages - GPL-1.0-or-later,High,True,False,False,False,0,3,[208],30,2026-05-13,2026-04-13T17:10:49.796114Z
185,License Detected in OS Packages - GPL-1.0-only,High,True,False,False,False,0,3,[208],30,2026-05-13,2026-04-13T17:10:49.802483Z
186,License Detected in OS Packages - Ad-Hoc,Info,True,False,False,False,0,3,[208],,,2026-04-13T17:10:49.809614Z
187,License Detected in OS Packages - GPL-2.0-only,High,True,False,False,False,0,3,[208],30,2026-05-13,2026-04-13T17:10:49.817135Z
188,License Detected in OS Packages - Public-Domain,Info,True,False,False,False,0,3,[208],,,2026-04-13T17:10:49.824247Z
189,License Detected in Node.js - MIT,Low,True,False,False,False,0,3,[208],120,2026-08-11,2026-04-13T17:10:49.831847Z
190,License Detected in Node.js - MIT,Low,True,False,False,False,0,3,[208],120,2026-08-11,2026-04-13T17:10:49.839053Z
191,License Detected in Node.js - MIT,Low,True,False,False,False,0,3,[208],120,2026-08-11,2026-04-13T17:10:49.845952Z
192,License Detected in Node.js - MIT,Low,True,False,False,False,0,3,[208],120,2026-08-11,2026-04-13T17:10:49.852568Z
193,License Detected in Node.js - MIT,Low,True,False,False,False,0,3,[208],120,2026-08-11,2026-04-13T17:10:49.859491Z
194,License Detected in Node.js - MIT,Low,True,False,False,False,0,3,[208],120,2026-08-11,2026-04-13T17:10:49.866430Z
195,License Detected in Node.js - MIT,Low,True,False,False,False,0,3,[208],120,2026-08-11,2026-04-13T17:10:49.873156Z
